"No.","Time","Source","Destination","Protocol","Length","Info"
"1052","6.290246","192.168.2.103","157.240.26.49","TCP","178","[TCP Retransmission] 1873  >  443 [PSH, ACK] Seq=48 Ack=1 Win=256 Len=24"
"1056","6.290564","192.168.2.103","157.240.26.49","TCP","146","1873  >  443 [FIN, ACK] Seq=72 Ack=1 Win=256 Len=0"
"1060","6.291237","192.168.2.103","192.168.2.1","DNS","168","Standard query 0xcfac A graph.oculus.com"
"1116","6.374412","192.168.2.1","192.168.2.103","DNS","219","Standard query response 0xcfac A graph.oculus.com CNAME oculus.c10r.facebook.com A 157.240.26.49"
"1122","6.376137","192.168.2.103","157.240.26.49","TCP","158","2030  >  443 [SYN] Seq=0 Win=64480 Len=0 MSS=1460 WS=256 SACK_PERM"
"1130","6.388063","157.240.26.49","192.168.2.103","TCP","158","443  >  2030 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"1134","6.388625","192.168.2.103","157.240.26.49","TCP","146","2030  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"1140","6.389367","192.168.2.103","157.240.26.49","TLSv1.3","664","Client Hello (SNI=graph.oculus.com)"
"1143","6.390372","192.168.2.103","157.240.26.49","TCP","664","[TCP Retransmission] 2030  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=518"
"1155","6.401182","157.240.26.49","192.168.2.103","TCP","146","443  >  2030 [ACK] Seq=1 Ack=519 Win=66816 Len=0"
"1156","6.401535","157.240.26.49","192.168.2.103","TCP","146","[TCP Dup ACK 1155#1] 443  >  2030 [ACK] Seq=1 Ack=519 Win=66816 Len=0"
"1158","6.402223","157.240.26.49","192.168.2.103","TLSv1.3","358","Server Hello, Change Cipher Spec, Application Data"
"1162","6.403319","192.168.2.103","157.240.26.49","TLSv1.3","218","Change Cipher Spec, Application Data"
"1163","6.403324","192.168.2.103","157.240.26.49","TLSv1.3","240","Application Data"
"1164","6.403328","192.168.2.103","157.240.26.49","TLSv1.3","506","Application Data"
"1168","6.403897","192.168.2.103","157.240.26.49","TCP","218","[TCP Retransmission] 2030  >  443 [PSH, ACK] Seq=519 Ack=213 Win=65280 Len=64"
"1169","6.403903","192.168.2.103","157.240.26.49","TCP","240","[TCP Retransmission] 2030  >  443 [PSH, ACK] Seq=583 Ack=213 Win=65280 Len=86"
"1170","6.403907","192.168.2.103","157.240.26.49","TCP","506","[TCP Retransmission] 2030  >  443 [PSH, ACK] Seq=669 Ack=213 Win=65280 Len=352"
"1172","6.412404","157.240.26.49","192.168.2.103","TCP","146","443  >  2030 [ACK] Seq=213 Ack=1021 Win=67840 Len=0"
"1176","6.412632","192.168.2.103","192.168.2.1","DNS","176","Standard query 0x4ba8 A graph.oculus.com"
"1177","6.412637","192.168.2.103","192.168.2.1","DNS","176","Standard query 0x1067 HTTPS graph.oculus.com"
"1180","6.413710","157.240.26.49","192.168.2.103","TLSv1.3","228","[TCP Previous segment not captured] , Application Data"
"1181","6.413714","157.240.26.49","192.168.2.103","TLSv1.3","198","Application Data"
"1185","6.414349","192.168.2.103","157.240.26.49","TCP","154","[TCP ACKed unseen segment] 2030  >  443 [ACK] Seq=1021 Ack=500 Win=65024 Len=0"
"1186","6.414353","192.168.2.103","157.240.26.49","TLSv1.3","185","Application Data"
"1189","6.414797","192.168.2.103","157.240.26.49","TCP","154","2030  >  443 [ACK] Seq=1021 Ack=500 Win=65024 Len=0"
"1190","6.414801","192.168.2.103","157.240.26.49","TCP","185","[TCP Retransmission] 2030  >  443 [PSH, ACK] Seq=1021 Ack=500 Win=65024 Len=31"
"1196","6.448152","192.168.2.1","192.168.2.103","DNS","222","Standard query response 0x4ba8 A graph.oculus.com CNAME oculus.c10r.facebook.com A 157.240.26.49"
"1201","6.460694","192.168.2.103","157.240.26.49","TCP","158","2031  >  443 [SYN] Seq=0 Win=64480 Len=0 MSS=1460 WS=256 SACK_PERM"
"1205","6.481638","157.240.26.49","192.168.2.103","TCP","146","443  >  2030 [ACK] Seq=500 Ack=1052 Win=67840 Len=0"
"1211","6.490443","157.240.26.49","192.168.2.103","TCP","158","443  >  2031 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"1215","6.490937","192.168.2.103","157.240.26.49","TCP","146","2031  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"1219","6.491415","192.168.2.103","157.240.26.49","TLSv1.3","923","Client Hello (SNI=graph.oculus.com)"
"1221","6.502564","157.240.26.49","192.168.2.103","TCP","146","443  >  2031 [ACK] Seq=1 Ack=778 Win=67328 Len=0"
"1223","6.503524","157.240.26.49","192.168.2.103","TLSv1.3","903","Server Hello, Change Cipher Spec, Application Data"
"1227","6.504628","192.168.2.103","157.240.26.49","TLSv1.3","218","Change Cipher Spec, Application Data"
"1228","6.504633","192.168.2.103","157.240.26.49","TLSv1.3","246","Application Data"
"1232","6.505090","192.168.2.103","157.240.26.49","TLSv1.3","544","Application Data"
"1233","6.505097","192.168.2.103","157.240.26.49","TLSv1.3","526","Application Data"
"1235","6.511508","192.168.2.1","192.168.2.103","DNS","287","Standard query response 0x1067 HTTPS graph.oculus.com CNAME oculus.c10r.facebook.com HTTPS HTTPS"
"1237","6.512920","157.240.26.49","192.168.2.103","TCP","146","443  >  2031 [ACK] Seq=758 Ack=934 Win=67328 Len=0"
"1239","6.513278","157.240.26.49","192.168.2.103","TCP","146","443  >  2031 [ACK] Seq=758 Ack=1696 Win=70400 Len=0"
"1243","6.513896","157.240.26.49","192.168.2.103","TLSv1.3","323","Application Data"
"1244","6.513996","157.240.26.49","192.168.2.103","TLSv1.3","228","Application Data"
"1245","6.514000","157.240.26.49","192.168.2.103","TLSv1.3","198","Application Data"
"1251","6.515186","192.168.2.103","157.240.26.49","TCP","154","2031  >  443 [ACK] Seq=1696 Ack=1045 Win=64512 Len=0"
"1252","6.515191","192.168.2.103","157.240.26.49","TLSv1.3","185","Application Data"
"1256","6.516383","192.168.2.103","157.240.26.49","TCP","154","2031  >  443 [ACK] Seq=1696 Ack=1045 Win=64512 Len=0"
"1257","6.516387","192.168.2.103","157.240.26.49","TCP","185","[TCP Retransmission] 2031  >  443 [PSH, ACK] Seq=1696 Ack=1045 Win=64512 Len=31"
"1263","6.517170","192.168.2.103","157.240.26.49","TCP","154","2031  >  443 [ACK] Seq=1696 Ack=1045 Win=64512 Len=0"
"1264","6.517175","192.168.2.103","157.240.26.49","TCP","185","[TCP Retransmission] 2031  >  443 [PSH, ACK] Seq=1696 Ack=1045 Win=64512 Len=31"
"1266","6.533960","157.240.26.49","192.168.2.103","TLSv1.3","697","Application Data"
"1268","6.533981","157.240.26.49","192.168.2.103","TLSv1.3","250","Application Data"
"1272","6.535023","192.168.2.103","157.240.26.49","TCP","146","2030  >  443 [ACK] Seq=1052 Ack=1155 Win=64512 Len=0"
"1276","6.538297","192.168.2.103","157.240.26.49","TCP","217","[TCP Retransmission] 1873  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=256 Len=71"
"1284","6.564720","157.240.26.49","192.168.2.103","TCP","146","443  >  2031 [ACK] Seq=1045 Ack=1727 Win=70400 Len=0"
"1288","6.586288","157.240.26.49","192.168.2.103","TLSv1.3","656","Application Data"
"1290","6.586318","157.240.26.49","192.168.2.103","TLSv1.3","231","Application Data"
"1298","6.588838","192.168.2.103","157.240.26.49","TCP","146","2031  >  443 [ACK] Seq=1727 Ack=1640 Win=65536 Len=0"
"1313","6.850379","192.168.2.103","157.240.26.49","TCP","217","[TCP Retransmission] 1873  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=256 Len=71"
"1346","7.459687","192.168.2.103","157.240.26.49","TCP","217","[TCP Retransmission] 1873  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=256 Len=71"
"1368","8.026905","192.168.2.103","192.168.2.1","DNS","173","Standard query 0x39c6 A static.nvidiagrid.net"
"1400","8.103577","192.168.2.1","192.168.2.103","DNS","286","Standard query response 0x39c6 A static.nvidiagrid.net CNAME static.nvidiagrid.net.edgekey.net CNAME e28142.dscg.akamaiedge.net A 23.192.220.16 A 23.192.220.4"
"1404","8.105444","192.168.2.103","23.192.220.16","TCP","158","2032  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1406","8.115815","23.192.220.16","192.168.2.103","TCP","158","443  >  2032 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"1410","8.116365","192.168.2.103","23.192.220.16","TCP","146","2032  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"1414","8.116863","192.168.2.103","23.192.220.16","TLSv1.3","767","Client Hello (SNI=static.nvidiagrid.net)"
"1418","8.129679","192.168.2.103","157.240.26.49","TCP","158","2033  >  443 [SYN] Seq=0 Win=64480 Len=0 MSS=1460 WS=256 SACK_PERM"
"1420","8.129937","23.192.220.16","192.168.2.103","TCP","146","443  >  2032 [ACK] Seq=1 Ack=622 Win=64128 Len=0"
"1422","8.130223","23.192.220.16","192.168.2.103","TLSv1.3","410","Server Hello, Change Cipher Spec, Application Data, Application Data"
"1426","8.131630","192.168.2.103","23.192.220.16","TLSv1.3","226","Change Cipher Spec, Application Data"
"1430","8.131892","192.168.2.103","23.192.220.16","TLSv1.3","240","Application Data"
"1431","8.132123","192.168.2.103","23.192.220.16","TLSv1.3","429","Application Data"
"1432","8.132132","192.168.2.103","23.192.220.16","TLSv1.3","218","Application Data"
"1436","8.140745","192.168.2.103","157.240.26.49","TLSv1.2","365","Client Hello (SNI=graph.oculus.com)"
"1439","8.141259","23.192.220.16","192.168.2.103","TCP","146","443  >  2032 [ACK] Seq=265 Ack=702 Win=64128 Len=0"
"1441","8.142355","23.192.220.16","192.168.2.103","TCP","154","443  >  2032 [ACK] Seq=265 Ack=788 Win=64128 Len=0"
"1442","8.142367","23.192.220.16","192.168.2.103","TLSv1.3","441","Application Data"
"1443","8.142373","23.192.220.16","192.168.2.103","TCP","154","443  >  2032 [ACK] Seq=552 Ack=1063 Win=64128 Len=0"
"1444","8.142378","23.192.220.16","192.168.2.103","TCP","154","443  >  2032 [ACK] Seq=552 Ack=1127 Win=64128 Len=0"
"1446","8.142992","23.192.220.16","192.168.2.103","TLSv1.3","207","Application Data"
"1447","8.143432","23.192.220.16","192.168.2.103","TCP","207","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=552 Ack=1127 Win=64128 Len=61"
"1451","8.144279","192.168.2.103","23.192.220.16","TCP","154","2032  >  443 [ACK] Seq=1127 Ack=613 Win=65792 Len=0"
"1452","8.144284","192.168.2.103","23.192.220.16","TLSv1.3","185","Application Data"
"1454","8.147156","23.192.220.16","192.168.2.103","TLSv1.3","185","Application Data"
"1455","8.147168","23.192.220.16","192.168.2.103","TLSv1.3","414","Application Data"
"1456","8.147175","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=904 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1457","8.147183","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=2144 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1458","8.147186","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=3384 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1459","8.147190","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=4624 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1460","8.147194","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=5864 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1461","8.147198","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=7104 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1462","8.147201","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=8344 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1463","8.147205","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=9584 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1464","8.147208","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=10824 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1465","8.147211","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=12064 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1466","8.147215","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=13304 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1467","8.147218","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=14544 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1471","8.147792","192.168.2.103","23.192.220.16","TCP","146","2032  >  443 [ACK] Seq=1158 Ack=15784 Win=66304 Len=0"
"1473","8.154572","23.192.220.16","192.168.2.103","TCP","1386","443  >  2032 [ACK] Seq=15784 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1475","8.155248","23.192.220.16","192.168.2.103","TLSv1.3","1394","Application Data, Application Data"
"1477","8.155262","23.192.220.16","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2032 [PSH, ACK] Seq=19504 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1479","8.155864","23.192.220.16","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2032 [ACK] Seq=18264 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1480","8.155876","157.240.26.49","192.168.2.103","TCP","154","443  >  2033 [ACK] Seq=1 Ack=220 Win=261 Len=0"
"1484","8.155941","192.168.2.103","23.192.220.16","TCP","146","2032  >  443 [ACK] Seq=1158 Ack=18264 Win=66304 Len=0"
"1488","8.156358","192.168.2.103","23.192.220.16","TCP","146","2032  >  443 [ACK] Seq=1158 Ack=20744 Win=66304 Len=0"
"1490","8.156964","23.192.220.16","192.168.2.103","TCP","1386","443  >  2032 [ACK] Seq=20744 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1492","8.158049","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=21984 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1493","8.158054","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=23224 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1497","8.158686","192.168.2.103","23.192.220.16","TCP","146","2032  >  443 [ACK] Seq=1158 Ack=24464 Win=66304 Len=0"
"1501","8.162709","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=24464 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1502","8.162715","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=25704 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1503","8.162719","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=26944 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1504","8.162727","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=28184 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1505","8.162732","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=29424 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1506","8.162736","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=30664 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1507","8.162740","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=31904 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1508","8.162745","23.192.220.16","192.168.2.103","TLSv1.3","1394","Application Data, Application Data"
"1509","8.162748","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=34384 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1524]"
"1513","8.163350","192.168.2.103","23.192.220.16","TCP","146","2032  >  443 [ACK] Seq=1158 Ack=26944 Win=66304 Len=0"
"1515","8.166285","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=26944 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1516","8.166289","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=28184 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1517","8.166294","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=29424 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1518","8.166298","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=30664 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1519","8.166302","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=31904 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1520","8.166306","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=33144 Ack=1158 Win=64128 Len=1240"
"1521","8.166311","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=34384 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1524]"
"1522","8.166314","157.240.26.49","192.168.2.103","TLSv1.2","1394","Server Hello"
"1524","8.166324","23.192.220.16","192.168.2.103","TLSv1.3","1394","Application Data, Application Data"
"1525","8.166327","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=36864 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1526","8.166330","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=38104 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1527","8.166334","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=39344 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1528","8.166337","157.240.26.49","192.168.2.103","TCP","1241","[TCP Previous segment not captured] 443  >  2033 [PSH, ACK] Seq=2481 Ack=220 Win=261 Len=1087 [TCP PDU reassembled in 1542], Server Key Exchange, Server Hello Done"
"1529","8.166340","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=40584 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1530","8.166344","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=41824 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1531","8.166347","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=43064 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1532","8.166350","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=44304 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1533","8.166353","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=45544 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1534","8.169475","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=26944 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1535","8.169480","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=28184 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1536","8.169485","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=29424 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1537","8.169489","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=30664 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1538","8.169494","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=31904 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1539","8.169498","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=33144 Ack=1158 Win=64128 Len=1240"
"1540","8.169502","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=34384 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1524]"
"1541","8.169507","157.240.26.49","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2033 [ACK] Seq=1 Ack=220 Win=261 Len=1240"
"1542","8.169511","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2033 [PSH, ACK] Seq=1241 Ack=220 Win=261 Len=1240"
"1543","8.169515","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=35624 Ack=1158 Win=64128 Len=1240"
"1544","8.169518","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=36864 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1545","8.169521","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=38104 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1546","8.169524","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=39344 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1547","8.169528","157.240.26.49","192.168.2.103","TCP","1241","[TCP Retransmission] 443  >  2033 [PSH, ACK] Seq=2481 Ack=220 Win=261 Len=1087"
"1551","8.169540","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=44304 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1557","8.170929","192.168.2.103","23.192.220.16","TCP","154","2032  >  443 [ACK] Seq=1158 Ack=40584 Win=66304 Len=0"
"1558","8.171032","192.168.2.103","157.240.26.49","TCP","154","2033  >  443 [ACK] Seq=220 Ack=3568 Win=65536 Len=0"
"1559","8.171036","192.168.2.103","157.240.26.49","TLSv1.2","280","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1561","8.172372","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=46784 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1562","8.172376","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=48024 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1563","8.172381","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=49264 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1564","8.172385","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=50504 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1565","8.172389","23.192.220.16","192.168.2.103","TLSv1.3","1394","Application Data, Application Data"
"1566","8.172394","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=52984 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1567","8.172398","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=54224 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1569","8.175000","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=49264 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1570","8.175003","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [ACK] Seq=50504 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1571","8.175007","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2032 [PSH, ACK] Seq=51744 Ack=1158 Win=64128 Len=1240"
