"No.","Time","Source","Destination","Protocol","Length","Info"
"531","15.037046","192.168.2.103","157.240.26.49","TLSv1.2","506","Application Data"
"533","15.045554","157.240.26.49","192.168.2.103","TCP","146","[TCP Previous segment not captured] 443  >  1346 [ACK] Seq=213 Ack=1021 Win=67840 Len=0"
"535","15.046007","157.240.26.49","192.168.2.103","TLSv1.2","315","Application Data"
"538","15.046454","157.240.26.49","192.168.2.103","TLSv1.2","198","[TCP Previous segment not captured] , Application Data"
"542","15.046883","192.168.2.103","157.240.26.49","TCP","154","[TCP ACKed unseen segment] 1346  >  443 [ACK] Seq=1021 Ack=500 Win=65024 Len=0"
"543","15.046889","192.168.2.103","157.240.26.49","TLSv1.2","185","Application Data"
"546","15.050977","192.168.2.1","192.168.2.103","DNS","287","Standard query response 0xf0ab HTTPS graph.oculus.com CNAME oculus.c10r.facebook.com HTTPS HTTPS"
"550","15.052257","192.168.2.103","157.240.26.49","TCP","158","1347  >  443 [SYN] Seq=0 Win=64480 Len=0 MSS=1460 WS=256 SACK_PERM"
"552","15.061578","157.240.26.49","192.168.2.103","TCP","158","443  >  1347 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"556","15.062137","192.168.2.103","157.240.26.49","TCP","146","1347  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"560","15.062798","192.168.2.103","157.240.26.49","TLSv1.3","923","Client Hello (SNI=graph.oculus.com)"
"564","15.063891","192.168.2.103","157.240.26.49","TCP","923","[TCP Retransmission] 1347  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=777"
"567","15.074599","157.240.26.49","192.168.2.103","TCP","146","443  >  1347 [ACK] Seq=1 Ack=778 Win=67328 Len=0"
"569","15.075732","157.240.26.49","192.168.2.103","TLSv1.3","903","Server Hello, Change Cipher Spec, Application Data"
"573","15.076796","192.168.2.103","157.240.26.49","TLSv1.3","218","Change Cipher Spec, Application Data"
"574","15.076803","192.168.2.103","157.240.26.49","TLSv1.3","246","Application Data"
"578","15.077265","192.168.2.103","157.240.26.49","TLSv1.3","544","Application Data"
"579","15.077272","192.168.2.103","157.240.26.49","TLSv1.3","526","Application Data"
"581","15.085613","157.240.26.49","192.168.2.103","TCP","146","443  >  1347 [ACK] Seq=758 Ack=934 Win=67328 Len=0"
"583","15.086107","157.240.26.49","192.168.2.103","TCP","154","443  >  1347 [ACK] Seq=758 Ack=1696 Win=70400 Len=0"
"584","15.086120","157.240.26.49","192.168.2.103","TLSv1.3","323","Application Data"
"585","15.086296","157.240.26.49","192.168.2.103","TCP","154","443  >  1347 [ACK] Seq=758 Ack=1696 Win=70400 Len=0"
"586","15.086309","157.240.26.49","192.168.2.103","TCP","323","[TCP Retransmission] 443  >  1347 [PSH, ACK] Seq=758 Ack=1696 Win=70400 Len=169"
"588","15.086564","157.240.26.49","192.168.2.103","TLSv1.3","228","Application Data"
"589","15.086577","157.240.26.49","192.168.2.103","TLSv1.3","198","Application Data"
"593","15.087536","192.168.2.103","157.240.26.49","TCP","154","1347  >  443 [ACK] Seq=1696 Ack=1045 Win=64512 Len=0"
"594","15.087542","192.168.2.103","157.240.26.49","TLSv1.3","185","Application Data"
"598","15.130757","192.168.2.103","157.240.26.49","TCP","217","[TCP Retransmission] 1189  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=256 Len=71"
"602","15.131062","192.168.2.103","224.0.0.251","MDNS","186","Standard query 0x0000 PTR _oculusal_sp_v2._tcp.local, ""QM"" question"
"611","15.131852","192.168.2.103","224.0.0.251","MDNS","366","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"613","15.136324","157.240.26.49","192.168.2.103","TCP","146","443  >  1347 [ACK] Seq=1045 Ack=1727 Win=70400 Len=0"
"615","15.144766","157.240.26.49","192.168.2.103","TLSv1.2","698","Application Data"
"617","15.144986","157.240.26.49","192.168.2.103","TLSv1.2","250","Application Data"
"621","15.145945","192.168.2.103","157.240.26.49","TCP","146","1346  >  443 [ACK] Seq=1052 Ack=1156 Win=64512 Len=0"
"623","15.160110","157.240.26.49","192.168.2.103","TLSv1.3","658","Application Data"
"625","15.160142","157.240.26.49","192.168.2.103","TLSv1.3","231","Application Data"
"629","15.161253","192.168.2.103","157.240.26.49","TCP","146","1347  >  443 [ACK] Seq=1727 Ack=1642 Win=65536 Len=0"
"632","15.161661","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 629#1] 1347  >  443 [ACK] Seq=1727 Ack=1642 Win=65536 Len=0"
"638","15.441377","192.168.2.103","157.240.26.49","TCP","217","[TCP Retransmission] 1189  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=256 Len=71"
"648","16.052268","192.168.2.103","157.240.26.49","TCP","217","[TCP Retransmission] 1189  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=256 Len=71"
"659","16.550814","192.168.2.103","192.168.2.1","DNS","173","Standard query 0x2416 A static.nvidiagrid.net"
"666","16.623724","192.168.2.103","23.192.220.4","TCP","158","1348  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"668","16.634231","23.192.220.4","192.168.2.103","TCP","158","443  >  1348 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"672","16.634676","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"675","16.635069","192.168.2.103","23.192.220.4","TCP","146","[TCP Dup ACK 672#1] 1348  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"679","16.635343","192.168.2.103","23.192.220.4","TLSv1.3","767","Client Hello (SNI=static.nvidiagrid.net)"
"681","16.647576","23.192.220.4","192.168.2.103","TCP","146","443  >  1348 [ACK] Seq=1 Ack=622 Win=64128 Len=0"
"682","16.647828","23.192.220.4","192.168.2.103","TCP","146","[TCP Dup ACK 681#1] 443  >  1348 [ACK] Seq=1 Ack=622 Win=64128 Len=0"
"684","16.648200","23.192.220.4","192.168.2.103","TLSv1.3","410","Server Hello, Change Cipher Spec, Application Data, Application Data"
"688","16.649338","192.168.2.103","23.192.220.4","TLSv1.3","234","Change Cipher Spec, Application Data"
"689","16.649345","192.168.2.103","23.192.220.4","TLSv1.3","240","Application Data"
"693","16.649791","192.168.2.103","23.192.220.4","TLSv1.3","429","Application Data"
"694","16.649808","192.168.2.103","23.192.220.4","TLSv1.3","218","Application Data"
"698","16.650015","192.168.2.103","23.192.220.4","TCP","234","[TCP Retransmission] 1348  >  443 [PSH, ACK] Seq=622 Ack=265 Win=66048 Len=80"
"699","16.650029","192.168.2.103","23.192.220.4","TCP","240","[TCP Retransmission] 1348  >  443 [PSH, ACK] Seq=702 Ack=265 Win=66048 Len=86"
"701","16.658297","23.192.220.4","192.168.2.103","TCP","146","443  >  1348 [ACK] Seq=265 Ack=702 Win=64128 Len=0"
"703","16.659183","23.192.220.4","192.168.2.103","TCP","154","443  >  1348 [ACK] Seq=265 Ack=788 Win=64128 Len=0"
"704","16.659197","23.192.220.4","192.168.2.103","TLSv1.3","441","Application Data"
"705","16.659203","23.192.220.4","192.168.2.103","TCP","154","443  >  1348 [ACK] Seq=552 Ack=1063 Win=64128 Len=0"
"706","16.659208","23.192.220.4","192.168.2.103","TCP","154","443  >  1348 [ACK] Seq=552 Ack=1127 Win=64128 Len=0"
"708","16.661344","23.192.220.4","192.168.2.103","TLSv1.3","215","Application Data"
"709","16.661357","23.192.220.4","192.168.2.103","TLSv1.3","185","Application Data"
"710","16.661363","23.192.220.4","192.168.2.103","TLSv1.3","414","Application Data"
"711","16.661369","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=904 Ack=1127 Win=64128 Len=1240"
"716","16.661913","192.168.2.103","23.192.220.4","TCP","154","1348  >  443 [ACK] Seq=1127 Ack=2144 Win=66304 Len=0"
"717","16.661919","192.168.2.103","23.192.220.4","TLSv1.3","185","Application Data"
"719","16.663780","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=2144 Ack=1127 Win=64128 Len=1240"
"722","16.663801","23.192.220.4","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1348 [ACK] Seq=5864 Ack=1127 Win=64128 Len=1240"
"729","16.664036","192.168.2.103","157.240.26.49","TCP","158","1349  >  443 [SYN] Seq=0 Win=64480 Len=0 MSS=1460 WS=256 SACK_PERM"
"731","16.664740","23.192.220.4","192.168.2.103","TCP","1386","[TCP Out-Of-Order] 443  >  1348 [PSH, ACK] Seq=3384 Ack=1127 Win=64128 Len=1240"
"733","16.666401","23.192.220.4","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1348 [ACK] Seq=4624 Ack=1127 Win=64128 Len=1240"
"734","16.666411","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1348 [ACK] Seq=5864 Ack=1127 Win=64128 Len=1240"
"735","16.666417","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=7104 Ack=1127 Win=64128 Len=1240"
"736","16.666421","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=8344 Ack=1127 Win=64128 Len=1240"
"737","16.666430","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=9584 Ack=1127 Win=64128 Len=1240"
"740","16.666442","23.192.220.4","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1348 [ACK] Seq=13304 Ack=1127 Win=64128 Len=1240"
"743","16.667007","23.192.220.4","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1348 [PSH, ACK] Seq=10824 Ack=1127 Win=64128 Len=1240"
"748","16.667810","23.192.220.4","192.168.2.103","TCP","1386","443  >  1348 [PSH, ACK] Seq=14544 Ack=1127 Win=64128 Len=1240"
"752","16.668045","192.168.2.103","23.192.220.4","TCP","154","1348  >  443 [ACK] Seq=1158 Ack=10824 Win=66304 Len=0"
"753","16.668058","192.168.2.103","23.192.220.4","TCP","154","1348  >  443 [ACK] Seq=1158 Ack=14544 Win=66304 Len=0"
"755","16.670362","23.192.220.4","192.168.2.103","TCP","1386","443  >  1348 [ACK] Seq=15784 Ack=1127 Win=64128 Len=1240"
"757","16.670884","23.192.220.4","192.168.2.103","TCP","1386","[TCP Retransmission] 443  >  1348 [ACK] Seq=15784 Ack=1127 Win=64128 Len=1240"
"761","16.671602","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1158 Ack=17024 Win=66304 Len=0"
"763","16.672406","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=17024 Ack=1127 Win=64128 Len=1240, Application Data"
"764","16.672413","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=18264 Ack=1127 Win=64128 Len=1240"
"765","16.672417","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=19504 Ack=1127 Win=64128 Len=1240"
"766","16.672421","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=20744 Ack=1127 Win=64128 Len=1240"
"770","16.673383","23.192.220.4","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1348 [ACK] Seq=24464 Ack=1158 Win=64128 Len=1240"
"771","16.673387","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=25704 Ack=1158 Win=64128 Len=1240"
"774","16.673598","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1158 Ack=21984 Win=66304 Len=0"
"776","16.674537","23.192.220.4","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1348 [PSH, ACK] Seq=21984 Ack=1127 Win=64128 Len=1240"
"777","16.674541","23.192.220.4","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1348 [ACK] Seq=23224 Ack=1158 Win=64128 Len=1240"
"778","16.674546","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1348 [ACK] Seq=24464 Ack=1158 Win=64128 Len=1240"
"779","16.674550","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1348 [PSH, ACK] Seq=25704 Ack=1158 Win=64128 Len=1240"
"781","16.674804","157.240.26.49","192.168.2.103","TCP","158","443  >  1349 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"785","16.675100","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1158 Ack=26944 Win=66304 Len=0"
"789","16.675437","192.168.2.103","157.240.26.49","TCP","146","1349  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"791","16.676351","23.192.220.4","192.168.2.103","TCP","1386","443  >  1348 [ACK] Seq=26944 Ack=1158 Win=64128 Len=1240"
"795","16.676685","192.168.2.103","157.240.26.49","TLSv1.2","365","Client Hello (SNI=graph.oculus.com)"
"797","16.677036","23.192.220.4","192.168.2.103","TCP","1386","443  >  1348 [ACK] Seq=28184 Ack=1158 Win=64128 Len=1240"
"801","16.677549","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1158 Ack=29424 Win=66304 Len=0"
"803","16.679641","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=29424 Ack=1158 Win=64128 Len=1240"
"808","16.680323","192.168.2.103","23.192.220.4","TCP","146","[TCP ACKed unseen segment] 1348  >  443 [ACK] Seq=1158 Ack=38104 Win=66304 Len=0"
"809","16.681495","23.192.220.4","192.168.2.103","TLSv1.3","1394","[TCP Previous segment not captured] , Continuation Data"
"810","16.681500","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"815","16.681727","192.168.2.103","23.192.220.4","TCP","146","[TCP Dup ACK 808#1] 1348  >  443 [ACK] Seq=1158 Ack=38104 Win=66304 Len=0"
"817","16.683767","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"822","16.684134","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1158 Ack=40584 Win=66304 Len=0"
"824","16.685958","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"825","16.685962","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"826","16.685967","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"827","16.685971","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"828","16.685975","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"829","16.685979","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"830","16.685983","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"831","16.685988","23.192.220.4","192.168.2.103","TLSv1.3","1394","Continuation Data"
"832","16.685994","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=51744 Ack=1158 Win=64128 Len=1240"
"836","16.686214","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1158 Ack=41824 Win=65024 Len=0"
"838","16.688085","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=52984 Ack=1158 Win=64128 Len=1240"
"840","16.688093","23.192.220.4","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1348 [ACK] Seq=56704 Ack=1158 Win=64128 Len=1240"
"841","16.688097","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=57944 Ack=1158 Win=64128 Len=1240"
"842","16.688101","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=59184 Ack=1158 Win=64128 Len=1240"
"843","16.688105","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=60424 Ack=1158 Win=64128 Len=1240"
"844","16.688109","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=61664 Ack=1158 Win=64128 Len=1240"
"845","16.688114","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=62904 Ack=1158 Win=64128 Len=1240"
"849","16.688331","192.168.2.103","23.192.220.4","TCP","146","1348  >  443 [ACK] Seq=1158 Ack=52984 Win=66304 Len=0"
"851","16.689707","23.192.220.4","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1348 [ACK] Seq=55464 Ack=1158 Win=64128 Len=1240"
"852","16.689711","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=64144 Ack=1158 Win=64128 Len=1240"
"853","16.689714","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=65384 Ack=1158 Win=64128 Len=1240"
"854","16.689719","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=66624 Ack=1158 Win=64128 Len=1240"
"855","16.689723","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [ACK] Seq=67864 Ack=1158 Win=64128 Len=1240"
"856","16.689728","23.192.220.4","192.168.2.103","TCP","1394","443  >  1348 [PSH, ACK] Seq=69104 Ack=1158 Win=64128 Len=1240"
"857","16.689732","23.192.220.4","192.168.2.103","TCP","600","443  >  1348 [PSH, ACK] Seq=70344 Ack=1158 Win=64128 Len=446"
"861","16.690029","192.168.2.103","23.192.220.4","TCP","146","[TCP ACKed unseen segment] 1348  >  443 [ACK] Seq=1158 Ack=55464 Win=66304 Len=0"
"865","16.690635","192.168.2.103","23.192.220.4","TCP","146","[TCP ACKed unseen segment] 1348  >  443 [ACK] Seq=1158 Ack=70790 Win=66304 Len=0"
"867","16.692017","157.240.26.49","192.168.2.103","TCP","146","443  >  1349 [ACK] Seq=1 Ack=220 Win=66816 Len=0"
"872","16.697716","192.168.2.103","157.240.26.49","TCP","154","[TCP ACKed unseen segment] 1349  >  443 [ACK] Seq=220 Ack=3568 Win=65536 Len=0"
"873","16.697721","192.168.2.103","157.240.26.49","TLSv1.2","280","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"876","16.707823","157.240.26.49","192.168.2.103","TLSv1.2","197","[TCP Previous segment not captured] , Change Cipher Spec, Encrypted Handshake Message"
"878","16.708438","157.240.26.49","192.168.2.103","TLSv1.2","227","Application Data"
"882","16.708810","192.168.2.103","157.240.26.49","TLSv1.2","207","Application Data"
"883","16.708814","192.168.2.103","157.240.26.49","TLSv1.2","210","Application Data"
"884","16.708818","192.168.2.103","157.240.26.49","TLSv1.2","196","Application Data"
"885","16.708822","192.168.2.103","157.240.26.49","TLSv1.2","197","Application Data"
"889","16.710138","192.168.2.103","157.240.26.49","TCP","1394","1349  >  443 [ACK] Seq=540 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 894]"
"890","16.710143","192.168.2.103","157.240.26.49","TCP","1394","1349  >  443 [ACK] Seq=1780 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 894]"
"891","16.710147","192.168.2.103","157.240.26.49","TCP","1394","1349  >  443 [ACK] Seq=3020 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 894]"
"892","16.710152","192.168.2.103","157.240.26.49","TCP","1394","1349  >  443 [ACK] Seq=4260 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 894]"
"893","16.710156","192.168.2.103","157.240.26.49","TCP","1394","1349  >  443 [ACK] Seq=5500 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 894]"
"894","16.710161","192.168.2.103","157.240.26.49","TLSv1.2","1221","Application Data"
"895","16.710166","192.168.2.103","157.240.26.49","TLSv1.2","192","Application Data"
"897","16.717108","157.240.26.49","192.168.2.103","TLSv1.2","184","Application Data"
"899","16.718321","157.240.26.49","192.168.2.103","TCP","146","443  >  1349 [ACK] Seq=3738 Ack=3020 Win=71680 Len=0"
"901","16.718701","157.240.26.49","192.168.2.103","TCP","146","443  >  1349 [ACK] Seq=3738 Ack=5500 Win=76544 Len=0"
"903","16.719175","157.240.26.49","192.168.2.103","TCP","154","443  >  1349 [ACK] Seq=3738 Ack=7807 Win=81664 Len=0"
"904","16.719180","157.240.26.49","192.168.2.103","TLSv1.2","196","Application Data"
"908","16.719832","192.168.2.103","157.240.26.49","TCP","146","1349  >  443 [ACK] Seq=7845 Ack=3780 Win=65280 Len=0"
"910","16.758567","157.240.26.49","192.168.2.103","TCP","1386","443  >  1349 [ACK] Seq=3780 Ack=7845 Win=81664 Len=1240 [TCP PDU reassembled in 913]"
"912","16.759126","157.240.26.49","192.168.2.103","TCP","1394","443  >  1349 [PSH, ACK] Seq=5020 Ack=7845 Win=81664 Len=1240 [TCP PDU reassembled in 913]"
"913","16.759135","157.240.26.49","192.168.2.103","TLSv1.2","592","Application Data"
"914","16.759139","157.240.26.49","192.168.2.103","TLSv1.2","338","Application Data"
"918","16.759710","192.168.2.103","157.240.26.49","TCP","146","1349  >  443 [ACK] Seq=7845 Ack=6882 Win=65536 Len=0"
