"No.","Time","Source","Destination","Protocol","Length","Info"
"531","13.376628","157.240.26.49","192.168.2.103","TLSv1.2","231","Application Data"
"535","13.377303","192.168.2.103","157.240.26.49","TCP","146","1190  >  443 [ACK] Seq=488 Ack=351 Win=251 Len=0"
"539","13.378038","192.168.2.103","157.240.26.49","TLSv1.2","181","Application Data"
"542","13.429665","157.240.26.49","192.168.2.103","TCP","146","443  >  1190 [ACK] Seq=351 Ack=523 Win=287 Len=0"
"543","13.430007","157.240.26.49","192.168.2.103","TCP","146","[TCP Dup ACK 542#1] 443  >  1190 [ACK] Seq=351 Ack=523 Win=287 Len=0"
"549","13.639749","157.240.26.49","192.168.2.103","TLSv1.2","340","Application Data"
"551","13.640008","157.240.26.49","192.168.2.103","TLSv1.2","250","Application Data"
"555","13.640857","192.168.2.103","157.240.26.49","TCP","146","1189  >  443 [ACK] Seq=267 Ack=334 Win=256 Len=0"
"567","13.979962","192.168.2.103","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"570","13.980135","192.168.2.103","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"575","14.280174","192.168.2.103","224.0.0.251","MDNS","186","Standard query 0x0000 PTR _oculusal_sp_v2._tcp.local, ""QM"" question"
"578","14.280349","192.168.2.103","224.0.0.251","MDNS","374","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"589","14.940233","23.192.220.4","192.168.2.103","TCP","146","[TCP ACKed unseen segment] 443  >  1191 [ACK] Seq=1 Ack=66 Win=501 Len=0"
"591","14.940681","23.192.220.4","192.168.2.103","TCP","154","[TCP ACKed unseen segment] 443  >  1191 [ACK] Seq=1 Ack=105 Win=501 Len=0"
"592","14.940694","23.192.220.4","192.168.2.103","TCP","154","[TCP ACKed unseen segment] 443  >  1191 [ACK] Seq=1 Ack=169 Win=501 Len=0"
"594","14.941852","23.192.220.4","192.168.2.103","TLSv1.2","185","Application Data"
"595","14.942052","23.192.220.4","192.168.2.103","TCP","185","[TCP Retransmission] 443  >  1191 [PSH, ACK] Seq=1 Ack=169 Win=501 Len=39"
"597","14.944206","23.192.220.4","192.168.2.103","TLSv1.2","414","Application Data"
"598","14.944218","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=300 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"599","14.944222","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=1540 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"600","14.944227","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=2780 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"601","14.944232","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=4020 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"602","14.944241","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=5260 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"603","14.944245","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=6500 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"607","14.944855","192.168.2.103","23.192.220.4","TCP","146","[TCP Previous segment not captured] 1191  >  443 [ACK] Seq=169 Ack=7740 Win=519 Len=0"
"609","14.946829","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [PSH, ACK] Seq=7740 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"610","14.946839","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=8980 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"611","14.946844","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=10220 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"612","14.946848","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=11460 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"613","14.946852","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=12700 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"614","14.946856","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=13940 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"615","14.946864","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=15180 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"616","14.946868","23.192.220.4","192.168.2.103","TLSv1.2","440","Application Data"
"617","14.946871","23.192.220.4","192.168.2.103","TLSv1.2","1394","Application Data"
"621","14.947420","192.168.2.103","23.192.220.4","TCP","146","1191  >  443 [ACK] Seq=169 Ack=12700 Win=519 Len=0"
"623","14.952531","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=12700 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"624","14.952540","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=13940 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 616]"
"625","14.952544","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=17946 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"626","14.952548","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=19186 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"627","14.952553","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=20426 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"628","14.952560","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=21666 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"629","14.952564","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=22906 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"630","14.952568","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [PSH, ACK] Seq=24146 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"631","14.952571","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=25386 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"632","14.952575","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=26626 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"633","14.952579","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=27866 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"634","14.952583","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=29106 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"635","14.952586","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=30346 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656]"
"637","14.952595","23.192.220.4","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1191 [PSH, ACK] Seq=32826 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 656], Application Data"
"638","14.952598","23.192.220.4","192.168.2.103","TLSv1.2","1394","Application Data"
"639","14.952602","23.192.220.4","192.168.2.103","TLSv1.2","1394","Application Data"
"643","14.957185","192.168.2.103","23.192.220.4","TCP","146","1191  >  443 [ACK] Seq=169 Ack=31586 Win=519 Len=0"
"645","14.957914","23.192.220.4","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1191 [ACK] Seq=39026 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"652","14.959780","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=39026 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"653","14.959794","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=40266 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"654","14.959798","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [PSH, ACK] Seq=41506 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"656","14.960209","23.192.220.4","192.168.2.103","TCP","1386","[TCP Out-Of-Order] 443  >  1191 [ACK] Seq=31586 Ack=169 Win=501 Len=1240"
"658","14.962671","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [PSH, ACK] Seq=32826 Ack=169 Win=501 Len=1240"
"659","14.962680","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=34066 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 638]"
"660","14.962684","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=35306 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 639]"
"661","14.962689","23.192.220.4","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1191 [ACK] Seq=36546 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"662","14.962693","23.192.220.4","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1191 [ACK] Seq=37786 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"663","14.962700","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=42746 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"664","14.962704","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=43986 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"665","14.962708","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=45226 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"666","14.962711","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=46466 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"667","14.962715","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=47706 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"668","14.962719","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=48946 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"669","14.962722","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [PSH, ACK] Seq=50186 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 670]"
"670","14.962726","23.192.220.4","192.168.2.103","TLSv1.2","1394","Application Data, Application Data"
"671","14.962730","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=52666 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"673","14.965044","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=52666 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"674","14.965054","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=53906 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"675","14.965058","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=55146 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"676","14.965062","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=56386 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"677","14.965065","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=57626 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"678","14.965070","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [PSH, ACK] Seq=58866 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"679","14.965074","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=60106 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"680","14.965081","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=61346 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"681","14.965085","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=62586 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"682","14.965088","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=63826 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"683","14.965092","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=65066 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"684","14.965095","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=66306 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"685","14.965098","23.192.220.4","192.168.2.103","TLSv1.2","1394","Application Data, Application Data"
"686","14.965102","23.192.220.4","192.168.2.103","TCP","1394","443  >  1191 [ACK] Seq=68786 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 687]"
"687","14.965106","23.192.220.4","192.168.2.103","TLSv1.2","314","Application Data"
"691","14.965286","192.168.2.103","23.192.220.4","TCP","146","1191  >  443 [ACK] Seq=169 Ack=52666 Win=519 Len=0"
"693","14.966569","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=62586 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"694","14.966578","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=63826 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"695","14.966582","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=65066 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"697","14.966590","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [PSH, ACK] Seq=67546 Ack=169 Win=501 Len=1240"
"698","14.966594","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=68786 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 687]"
"699","14.966598","23.192.220.4","192.168.2.103","TCP","314","[TCP Retransmission] 443  >  1191 [PSH, ACK] Seq=70026 Ack=169 Win=501 Len=160 [TCP PDU reassembled in 687]"
"703","14.966938","192.168.2.103","23.192.220.4","TCP","146","1191  >  443 [ACK] Seq=169 Ack=62586 Win=519 Len=0"
"708","14.967942","192.168.2.103","23.192.220.4","TCP","146","1191  >  443 [ACK] Seq=169 Ack=66306 Win=519 Len=0"
"715","14.969729","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=66306 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 685]"
"716","14.969735","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [PSH, ACK] Seq=67546 Ack=169 Win=501 Len=1240"
"717","14.969738","23.192.220.4","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1191 [ACK] Seq=68786 Ack=169 Win=501 Len=1240 [TCP PDU reassembled in 687]"
"718","14.969742","23.192.220.4","192.168.2.103","TCP","314","[TCP Retransmission] 443  >  1191 [PSH, ACK] Seq=70026 Ack=169 Win=501 Len=160 [TCP PDU reassembled in 687]"
"722","14.970426","192.168.2.103","23.192.220.4","TCP","146","1191  >  443 [ACK] Seq=169 Ack=70186 Win=519 Len=0"
"726","15.022327","192.168.2.103","192.168.2.1","DNS","168","Standard query 0xab24 A graph.oculus.com"
"730","15.096668","192.168.2.1","192.168.2.103","DNS","219","Standard query response 0xab24 A graph.oculus.com CNAME oculus.c10r.facebook.com A 157.240.26.49"
"731","15.096792","192.168.2.1","192.168.2.103","DNS","219","Standard query response 0xab24 A graph.oculus.com CNAME oculus.c10r.facebook.com A 157.240.26.49"
"733","15.109674","157.240.26.49","192.168.2.103","TCP","158","443  >  1222 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"737","15.110550","192.168.2.103","157.240.26.49","TCP","146","1222  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=0"
"741","15.111738","192.168.2.103","157.240.26.49","TLSv1.2","365","Client Hello (SNI=graph.oculus.com)"
"743","15.122262","157.240.26.49","192.168.2.103","TCP","146","443  >  1222 [ACK] Seq=1 Ack=220 Win=66816 Len=0"
"744","15.122618","157.240.26.49","192.168.2.103","TCP","146","[TCP Dup ACK 743#1] 443  >  1222 [ACK] Seq=1 Ack=220 Win=66816 Len=0"
"746","15.124516","157.240.26.49","192.168.2.103","TLSv1.2","1386","Server Hello"
"748","15.125161","157.240.26.49","192.168.2.103","TCP","1394","443  >  1222 [PSH, ACK] Seq=1241 Ack=220 Win=66816 Len=1240 [TCP PDU reassembled in 749]"
"749","15.125166","157.240.26.49","192.168.2.103","TLSv1.2","1241","Certificate, Server Key Exchange, Server Hello Done"
"753","15.125868","192.168.2.103","157.240.26.49","TCP","146","1222  >  443 [ACK] Seq=220 Ack=3568 Win=256 Len=0"
"757","15.126158","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 753#1] 1222  >  443 [ACK] Seq=220 Ack=3568 Win=256 Len=0"
"761","15.126715","192.168.2.103","157.240.26.49","TLSv1.2","272","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"764","15.127100","192.168.2.103","157.240.26.49","TCP","272","[TCP Retransmission] 1222  >  443 [PSH, ACK] Seq=220 Ack=3568 Win=256 Len=126"
"766","15.136209","157.240.26.49","192.168.2.103","TLSv1.2","197","Change Cipher Spec, Encrypted Handshake Message"
"768","15.136485","157.240.26.49","192.168.2.103","TLSv1.2","227","Application Data"
"769","15.137101","157.240.26.49","192.168.2.103","TCP","227","[TCP Retransmission] 443  >  1222 [PSH, ACK] Seq=3619 Ack=346 Win=66816 Len=81"
"773","15.138481","192.168.2.103","157.240.26.49","TLSv1.2","207","Application Data"
"774","15.138493","192.168.2.103","157.240.26.49","TLSv1.2","210","Application Data"
"775","15.138499","192.168.2.103","157.240.26.49","TLSv1.2","196","Application Data"
"776","15.138504","192.168.2.103","157.240.26.49","TLSv1.2","197","Application Data"
"777","15.138510","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=540 Ack=3619 Win=256 Len=1240 [TCP PDU reassembled in 782]"
"778","15.138517","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=1780 Ack=3619 Win=256 Len=1240 [TCP PDU reassembled in 782]"
"779","15.138522","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=3020 Ack=3619 Win=256 Len=1240 [TCP PDU reassembled in 782]"
"780","15.138530","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=4260 Ack=3619 Win=256 Len=1240 [TCP PDU reassembled in 782]"
"781","15.138534","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=5500 Ack=3619 Win=256 Len=1240 [TCP PDU reassembled in 782]"
"782","15.138538","192.168.2.103","157.240.26.49","TLSv1.2","1221","Application Data"
"786","15.138777","192.168.2.103","157.240.26.49","TLSv1.2","184","Application Data"
"789","15.139227","192.168.2.103","157.240.26.49","TCP","184","[TCP Retransmission] 1222  >  443 [PSH, ACK] Seq=7807 Ack=3700 Win=256 Len=38"
"793","15.139848","192.168.2.103","157.240.26.49","TCP","1394","[TCP Retransmission] 1222  >  443 [ACK] Seq=5500 Ack=3619 Win=256 Len=1240 [TCP PDU reassembled in 782]"
"794","15.139856","192.168.2.103","157.240.26.49","TCP","1221","[TCP Retransmission] 1222  >  443 [PSH, ACK] Seq=6740 Ack=3619 Win=256 Len=1067 [TCP PDU reassembled in 782]"
"797","15.140665","192.168.2.103","157.240.26.49","TCP","1394","[TCP Retransmission] 1222  >  443 [ACK] Seq=5500 Ack=3619 Win=256 Len=1240 [TCP PDU reassembled in 782]"
"798","15.140669","192.168.2.103","157.240.26.49","TCP","1221","[TCP Retransmission] 1222  >  443 [PSH, ACK] Seq=6740 Ack=3619 Win=256 Len=1067 [TCP PDU reassembled in 782]"
"800","15.147456","157.240.26.49","192.168.2.103","TCP","146","443  >  1222 [ACK] Seq=3700 Ack=1780 Win=69632 Len=0"
"802","15.147896","157.240.26.49","192.168.2.103","TLSv1.2","192","Application Data"
"803","15.147901","157.240.26.49","192.168.2.103","TCP","154","443  >  1222 [ACK] Seq=3738 Ack=4260 Win=75008 Len=0"
"805","15.148841","157.240.26.49","192.168.2.103","TCP","146","443  >  1222 [ACK] Seq=3738 Ack=6740 Win=80640 Len=0"
"807","15.149070","157.240.26.49","192.168.2.103","TLSv1.2","188","Application Data"
"811","15.150008","192.168.2.103","157.240.26.49","TCP","146","1222  >  443 [ACK] Seq=7845 Ack=3780 Win=255 Len=0"
"813","15.189605","157.240.26.49","192.168.2.103","TCP","1386","443  >  1222 [ACK] Seq=3780 Ack=7845 Win=83456 Len=1240 [TCP PDU reassembled in 828]"
"815","15.190252","157.240.26.49","192.168.2.103","TCP","1394","443  >  1222 [PSH, ACK] Seq=5020 Ack=7845 Win=83456 Len=1240 [TCP PDU reassembled in 828]"
"822","15.190757","192.168.2.103","157.240.26.49","TCP","146","1222  >  443 [ACK] Seq=7845 Ack=6260 Win=256 Len=0"
"826","15.191228","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 822#1] 1222  >  443 [ACK] Seq=7845 Ack=6260 Win=256 Len=0"
"828","15.191426","157.240.26.49","192.168.2.103","TLSv1.2","604","Application Data"
"829","15.191435","157.240.26.49","192.168.2.103","TLSv1.2","338","Application Data"
"833","15.191809","192.168.2.103","157.240.26.49","TCP","146","1222  >  443 [ACK] Seq=7845 Ack=6894 Win=254 Len=0"
"837","15.193306","192.168.2.103","157.240.26.49","TLSv1.2","196","Application Data"
"838","15.193319","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=7887 Ack=6894 Win=254 Len=1240 [TCP PDU reassembled in 843]"
"839","15.193325","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=9127 Ack=6894 Win=254 Len=1240 [TCP PDU reassembled in 843]"
"840","15.193333","192.168.2.103","157.240.26.49","TCP","1394","1222  >  443 [ACK] Seq=10367 Ack=6894 Win=254 Len=1240 [TCP PDU reassembled in 843]"
