"No.","Time","Source","Destination","Protocol","Length","Info"
"5608","13.274170","192.168.2.103","23.192.220.16","TLSv1.3","240","Application Data"
"5612","13.274480","192.168.2.103","23.192.220.16","TLSv1.3","429","Application Data"
"5613","13.274489","192.168.2.103","23.192.220.16","TLSv1.3","218","Application Data"
"5615","13.276435","157.240.26.49","192.168.2.103","TLSv1.2","1386","Server Hello"
"5617","13.276945","157.240.26.49","192.168.2.103","TCP","1394","443  >  2169 [PSH, ACK] Seq=1241 Ack=220 Win=66816 Len=1240 [TCP PDU reassembled in 5618]"
"5618","13.276958","157.240.26.49","192.168.2.103","TLSv1.2","1241","Certificate, Server Key Exchange, Server Hello Done"
"5622","13.277351","192.168.2.103","157.240.26.49","TCP","146","2169  >  443 [ACK] Seq=220 Ack=3568 Win=65536 Len=0"
"5626","13.277994","192.168.2.103","157.240.26.49","TLSv1.2","272","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5633","13.288155","23.192.220.16","192.168.2.103","TCP","146","443  >  2168 [ACK] Seq=265 Ack=702 Win=64128 Len=0"
"5635","13.290382","23.192.220.16","192.168.2.103","TLSv1.3","441","Application Data"
"5636","13.290387","23.192.220.16","192.168.2.103","TCP","154","443  >  2168 [ACK] Seq=552 Ack=788 Win=64128 Len=0"
"5637","13.290391","23.192.220.16","192.168.2.103","TLSv1.3","215","Application Data"
"5638","13.290395","23.192.220.16","192.168.2.103","TLSv1.3","185","Application Data"
"5639","13.290399","23.192.220.16","192.168.2.103","TLSv1.3","414","Application Data"
"5640","13.290403","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=904 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5641","13.290410","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=2144 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5642","13.290414","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=3384 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5643","13.290417","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=4624 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5644","13.290420","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=5864 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5645","13.290423","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=7104 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5646","13.290427","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=8344 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5647","13.290431","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=9584 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5648","13.290434","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=10824 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5649","13.290438","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=12064 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5650","13.290441","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=13304 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5651","13.290445","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=14544 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5652","13.290448","157.240.26.49","192.168.2.103","TLSv1.2","205","Change Cipher Spec, Encrypted Handshake Message"
"5653","13.290452","157.240.26.49","192.168.2.103","TLSv1.2","235","Application Data"
"5657","13.291128","192.168.2.103","23.192.220.16","TCP","154","2168  >  443 [ACK] Seq=1127 Ack=15784 Win=66304 Len=0"
"5658","13.292288","192.168.2.103","157.240.26.49","TCP","154","2169  >  443 [ACK] Seq=346 Ack=3700 Win=65536 Len=0"
"5659","13.292294","192.168.2.103","157.240.26.49","TLSv1.2","207","Application Data"
"5660","13.292299","192.168.2.103","157.240.26.49","TLSv1.2","210","Application Data"
"5661","13.292305","192.168.2.103","157.240.26.49","TLSv1.2","196","Application Data"
"5662","13.292310","192.168.2.103","157.240.26.49","TLSv1.2","197","Application Data"
"5663","13.292315","192.168.2.103","157.240.26.49","TCP","1394","2169  >  443 [ACK] Seq=540 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 5686]"
"5664","13.292320","192.168.2.103","157.240.26.49","TCP","1394","2169  >  443 [ACK] Seq=1780 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 5686]"
"5665","13.292323","192.168.2.103","157.240.26.49","TCP","1394","2169  >  443 [ACK] Seq=3020 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 5686]"
"5668","13.292334","192.168.2.103","157.240.26.49","TCP","1221","[TCP Previous segment not captured] 2169  >  443 [PSH, ACK] Seq=6740 Ack=3700 Win=65536 Len=1067 [TCP PDU reassembled in 5686]"
"5669","13.292337","192.168.2.103","157.240.26.49","TLSv1.2","192","Application Data"
"5672","13.292546","192.168.2.103","23.192.220.16","TLSv1.3","177","Application Data"
"5676","13.292756","192.168.2.103","23.192.220.16","TCP","154","2168  >  443 [ACK] Seq=1127 Ack=15784 Win=66304 Len=0"
"5677","13.292761","192.168.2.103","157.240.26.49","TCP","154","2169  >  443 [ACK] Seq=346 Ack=3700 Win=65536 Len=0"
"5678","13.293899","192.168.2.103","157.240.26.49","TCP","207","[TCP Retransmission] 2169  >  443 [PSH, ACK] Seq=346 Ack=3700 Win=65536 Len=53"
"5679","13.293904","192.168.2.103","157.240.26.49","TCP","210","[TCP Retransmission] 2169  >  443 [PSH, ACK] Seq=399 Ack=3700 Win=65536 Len=56"
"5680","13.293909","192.168.2.103","157.240.26.49","TCP","196","[TCP Retransmission] 2169  >  443 [PSH, ACK] Seq=455 Ack=3700 Win=65536 Len=42"
"5681","13.293914","192.168.2.103","157.240.26.49","TCP","197","[TCP Retransmission] 2169  >  443 [PSH, ACK] Seq=497 Ack=3700 Win=65536 Len=43"
"5682","13.293919","192.168.2.103","157.240.26.49","TCP","1394","[TCP Retransmission] 2169  >  443 [ACK] Seq=540 Ack=3700 Win=65536 Len=1240"
"5683","13.293923","192.168.2.103","157.240.26.49","TCP","1394","[TCP Retransmission] 2169  >  443 [ACK] Seq=1780 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 5686]"
"5684","13.293927","192.168.2.103","157.240.26.49","TCP","1394","[TCP Retransmission] 2169  >  443 [ACK] Seq=3020 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 5686]"
"5685","13.293930","192.168.2.103","157.240.26.49","TCP","1394","[TCP Out-Of-Order] 2169  >  443 [ACK] Seq=4260 Ack=3700 Win=65536 Len=1240 [TCP PDU reassembled in 5686]"
"5686","13.293934","192.168.2.103","157.240.26.49","TCP","1394","[TCP Out-Of-Order] 2169  >  443 [ACK] Seq=5500 Ack=3700 Win=65536 Len=1240"
"5687","13.293937","192.168.2.103","157.240.26.49","TCP","1221","[TCP Retransmission] 2169  >  443 [PSH, ACK] Seq=6740 Ack=3700 Win=65536 Len=1067 [TCP PDU reassembled in 5686]"
"5688","13.293940","192.168.2.103","157.240.26.49","TCP","192","[TCP Retransmission] 2169  >  443 [PSH, ACK] Seq=7807 Ack=3700 Win=65536 Len=38"
"5690","13.302983","23.192.220.16","192.168.2.103","TCP","1386","443  >  2168 [ACK] Seq=15784 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5691","13.303361","23.192.220.16","192.168.2.103","TCP","1386","[TCP Retransmission] 443  >  2168 [ACK] Seq=15784 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5693]"
"5693","13.306354","23.192.220.16","192.168.2.103","TLSv1.3","1394","Application Data, Application Data"
"5702","13.307259","192.168.2.103","23.192.220.16","TCP","146","2168  >  443 [ACK] Seq=1158 Ack=18264 Win=66304 Len=0"
"5709","13.311838","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=18264 Ack=1127 Win=64128 Len=1240"
"5710","13.311842","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=19504 Ack=1127 Win=64128 Len=1240"
"5711","13.311847","23.192.220.16","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2168 [ACK] Seq=25704 Ack=1127 Win=64128 Len=1240"
"5712","13.311851","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=26944 Ack=1127 Win=64128 Len=1240"
"5713","13.311855","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=28184 Ack=1127 Win=64128 Len=1240"
"5714","13.311860","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=29424 Ack=1127 Win=64128 Len=1240"
"5721","13.314342","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [ACK] Seq=18264 Ack=1127 Win=64128 Len=1240"
"5722","13.314345","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [PSH, ACK] Seq=19504 Ack=1127 Win=64128 Len=1240"
"5723","13.314359","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [ACK] Seq=25704 Ack=1127 Win=64128 Len=1240"
"5724","13.314363","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [ACK] Seq=26944 Ack=1127 Win=64128 Len=1240"
"5725","13.314367","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [ACK] Seq=28184 Ack=1127 Win=64128 Len=1240"
"5726","13.314370","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [PSH, ACK] Seq=29424 Ack=1127 Win=64128 Len=1240"
"5727","13.314373","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=30664 Ack=1127 Win=64128 Len=1240"
"5728","13.314377","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=31904 Ack=1127 Win=64128 Len=1240"
"5729","13.314380","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=33144 Ack=1127 Win=64128 Len=1240, Application Data"
"5730","13.314383","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=34384 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5731]"
"5731","13.314386","23.192.220.16","192.168.2.103","TLSv1.3","1394","Application Data, Application Data"
"5732","13.314389","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=36864 Ack=1158 Win=64128 Len=1240"
"5733","13.314392","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=38104 Ack=1158 Win=64128 Len=1240"
"5737","13.314618","192.168.2.103","23.192.220.16","TCP","154","[TCP ACKed unseen segment] 2168  >  443 [ACK] Seq=1158 Ack=30664 Win=66304 Len=0"
"5738","13.314622","192.168.2.103","157.240.26.49","TCP","154","[TCP ACKed unseen segment] 2169  >  443 [ACK] Seq=7845 Ack=3780 Win=65280 Len=0"
"5740","13.317605","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [ACK] Seq=30664 Ack=1127 Win=64128 Len=1240"
"5741","13.317610","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [PSH, ACK] Seq=34384 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 5731]"
"5742","13.317614","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [ACK] Seq=35624 Ack=1158 Win=64128 Len=1240"
"5746","13.318353","23.192.220.16","192.168.2.103","TCP","1386","[TCP Retransmission] 443  >  2168 [ACK] Seq=38104 Ack=1158 Win=64128 Len=1240"
"5750","13.318561","192.168.2.103","23.192.220.16","TCP","146","2168  >  443 [ACK] Seq=1158 Ack=38104 Win=66304 Len=0"
"5752","13.320037","23.192.220.16","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2168 [PSH, ACK] Seq=46784 Ack=1158 Win=64128 Len=1240"
"5753","13.320041","23.192.220.16","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2168 [ACK] Seq=49264 Ack=1158 Win=64128 Len=1240"
"5754","13.320046","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=50504 Ack=1158 Win=64128 Len=1240"
"5755","13.320050","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=51744 Ack=1158 Win=64128 Len=1240, Application Data"
"5756","13.320055","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=52984 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5757","13.320058","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=54224 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5758","13.320063","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=55464 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5759","13.320066","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=56704 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5761","13.320630","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=57944 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5762","13.320641","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=59184 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5766","13.320847","192.168.2.103","23.192.220.16","TCP","154","[TCP ACKed unseen segment] 2168  >  443 [ACK] Seq=1158 Ack=46784 Win=66304 Len=0"
"5767","13.320850","192.168.2.103","23.192.220.16","TCP","154","[TCP ACKed unseen segment] 2168  >  443 [ACK] Seq=1158 Ack=57944 Win=66304 Len=0"
"5771","13.321264","192.168.2.103","23.192.220.16","TCP","146","2168  >  443 [ACK] Seq=1158 Ack=60424 Win=66304 Len=0"
"5773","13.322877","23.192.220.16","192.168.2.103","TCP","1386","443  >  2168 [ACK] Seq=60424 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5780","13.329199","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=61664 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5781","13.329202","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [ACK] Seq=62904 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5782","13.329206","23.192.220.16","192.168.2.103","TCP","1394","443  >  2168 [PSH, ACK] Seq=64144 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
"5785","13.330331","23.192.220.16","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2168 [PSH, ACK] Seq=64144 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 5788]"
