"No.","Time","Source","Destination","Protocol","Length","Info"
"1605","26.136328","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [PSH, ACK] Seq=84270 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1606","26.136334","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=85510 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1607","26.136337","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=86750 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1608","26.136341","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=87990 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1609","26.136345","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [PSH, ACK] Seq=89230 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1610","26.136349","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=90470 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1611","26.136354","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=91710 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1612","26.136357","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=92950 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1613","26.136360","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=94190 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1614","26.136363","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [PSH, ACK] Seq=95430 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1615","26.136367","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=96670 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1616","26.136370","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=97910 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1648]"
"1626","26.138302","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [PSH, ACK] Seq=66910 Ack=3976 Win=77056 Len=1240"
"1628","26.140119","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=68150 Ack=3976 Win=77056 Len=1240"
"1629","26.140123","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=70630 Ack=3976 Win=77056 Len=1240"
"1630","26.140127","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [PSH, ACK] Seq=71870 Ack=3976 Win=77056 Len=1240"
"1631","26.140131","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=73110 Ack=3976 Win=77056 Len=1240"
"1632","26.140137","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=74350 Ack=3976 Win=77056 Len=1240"
"1633","26.140141","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=75590 Ack=3976 Win=77056 Len=1240"
"1634","26.140145","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [PSH, ACK] Seq=76830 Ack=3976 Win=77056 Len=1240"
"1635","26.140149","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=78070 Ack=3976 Win=77056 Len=1240"
"1636","26.140154","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [PSH, ACK] Seq=79310 Ack=3976 Win=77056 Len=1240"
"1645","26.141877","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=80550 Ack=3976 Win=77056 Len=1240"
"1678","26.561579","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=107621 Ack=3976 Win=77056 Len=1240"
"1679","26.561590","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=108861 Ack=3976 Win=77056 Len=1240"
"1684","26.563552","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=111341 Ack=3976 Win=77056 Len=1240"
"1705","26.565935","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1557 [ACK] Seq=118781 Ack=3976 Win=77056 Len=1240"
"1730","26.574947","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=131706 Ack=3976 Win=77056 Len=1240"
"1731","26.574951","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [PSH, ACK] Seq=132946 Ack=3976 Win=77056 Len=1240"
"1732","26.574955","157.240.26.49","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1557 [PSH, ACK] Seq=135426 Ack=3976 Win=77056 Len=1240"
"1787","26.590338","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=173866 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1797]"
"1788","26.590343","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=175106 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1797]"
"1789","26.590347","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=176346 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1797]"
"1790","26.590351","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [PSH, ACK] Seq=177586 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1797]"
"1791","26.590356","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=178826 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1797]"
"1792","26.590361","157.240.26.49","192.168.2.103","TCP","1394","443  >  1557 [ACK] Seq=180066 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 1797]"
"1817","26.594469","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 1814#1] 1557  >  443 [ACK] Seq=3976 Ack=196186 Win=131328 Len=0"
"2268","32.644728","34.36.199.114","192.168.2.103","TCP","146","443  >  1570 [ACK] Seq=220 Ack=1040 Win=268800 Len=0"
"2492","32.740628","34.36.199.114","192.168.2.103","TCP","146","443  >  1570 [ACK] Seq=1367 Ack=1921 Win=268032 Len=0"
"2513","32.749579","34.36.199.114","192.168.2.103","TCP","154","443  >  1567 [ACK] Seq=1367 Ack=1943 Win=268032 Len=0"
"2514","32.749680","34.36.199.114","192.168.2.103","TCP","154","443  >  1564 [ACK] Seq=1475 Ack=1968 Win=268032 Len=0"
"2557","32.766308","34.36.199.114","192.168.2.103","TCP","146","443  >  1565 [ACK] Seq=1568 Ack=2247 Win=267776 Len=0"
"2611","32.782796","34.36.199.114","192.168.2.103","TCP","146","[TCP Previous segment not captured] 443  >  1572 [ACK] Seq=1552 Ack=2304 Win=267776 Len=0"
"2724","32.822867","34.36.199.114","192.168.2.103","TCP","146","443  >  1563 [ACK] Seq=2030 Ack=2986 Win=267264 Len=0"
"2726","32.823749","34.36.199.114","192.168.2.103","TCP","146","443  >  1567 [FIN, ACK] Seq=1922 Ack=2628 Win=267520 Len=0"
"2762","32.833411","192.168.2.103","34.36.199.114","TCP","146","1572  >  443 [FIN, ACK] Seq=2640 Ack=1922 Win=65792 Len=0"
"2826","32.852902","192.168.2.103","34.36.199.114","TCP","146","[TCP Dup ACK 2823#1] 1569  >  443 [ACK] Seq=2982 Ack=2108 Win=65792 Len=0"
"2967","34.250888","157.240.26.35","192.168.2.103","TCP","1386","443  >  1577 [PSH, ACK] Seq=1241 Ack=342 Win=66816 Len=1240 [TCP PDU reassembled in 2969]"
"2971","34.251950","157.240.26.35","192.168.2.103","TCP","1394","443  >  1576 [PSH, ACK] Seq=1241 Ack=342 Win=66816 Len=1240 [TCP PDU reassembled in 2972]"
"2974","34.251964","157.240.26.35","192.168.2.103","TCP","1394","443  >  1574 [PSH, ACK] Seq=1241 Ack=342 Win=66816 Len=1240 [TCP PDU reassembled in 2975]"
"3043","34.372447","157.240.26.35","192.168.2.103","TCP","1394","443  >  1575 [ACK] Seq=3226 Ack=596 Win=67840 Len=1240 [TCP PDU reassembled in 3044]"
"3049","34.372476","157.240.26.35","192.168.2.103","TCP","1394","443  >  1576 [ACK] Seq=3226 Ack=601 Win=67840 Len=1240 [TCP PDU reassembled in 3050]"
"3123","34.380728","157.240.26.35","192.168.2.103","TCP","1394","443  >  1577 [ACK] Seq=20284 Ack=601 Win=67840 Len=1240 [TCP PDU reassembled in 3129]"
"3372","37.922539","20.59.87.226","192.168.2.103","TCP","158","[TCP Dup ACK 3371#1] 443  >  1083 [ACK] Seq=1 Ack=2 Win=7837 Len=0 SLE=1 SRE=2"
"3501","41.505755","142.251.32.10","192.168.2.103","TCP","146","[TCP Dup ACK 3500#1] 443  >  1584 [ACK] Seq=5325 Ack=4295 Win=266240 Len=0"
"3730","49.106357","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 3727#1] 1584  >  443 [ACK] Seq=6228 Ack=6576 Win=65536 Len=0"
"3916","53.588925","20.190.157.1","192.168.2.103","TCP","158","[TCP Dup ACK 3912#2] 443  >  1587 [ACK] Seq=4007 Ack=7423 Win=16386 Len=0 SLE=3212 SRE=4452"
"3921","53.614967","20.190.157.1","192.168.2.103","TCP","158","[TCP Dup ACK 3912#5] 443  >  1587 [ACK] Seq=4007 Ack=7423 Win=16386 Len=0 SLE=5692 SRE=6492"
"3960","53.628378","20.190.157.1","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1587 [ACK] Seq=16407 Ack=7423 Win=16386 Len=1240"
"3961","53.628389","20.190.157.1","192.168.2.103","TCP","1394","443  >  1587 [ACK] Seq=18887 Ack=7423 Win=16386 Len=1240"
"4007","54.253195","23.96.180.189","192.168.2.103","TCP","1386","443  >  1588 [ACK] Seq=1 Ack=306 Win=262400 Len=1240 [TCP PDU reassembled in 4017]"
"4118","54.388266","142.251.32.10","192.168.2.103","TCP","146","443  >  1589 [ACK] Seq=4405 Ack=429 Win=269568 Len=0"
"4135","54.391955","205.213.114.136","192.168.2.103","TCP","158","[TCP Out-Of-Order] 443  >  1590 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"4153","54.407891","205.213.114.136","192.168.2.103","TCP","146","443  >  1591 [ACK] Seq=256 Ack=825 Win=64128 Len=0"
"4178","54.415044","205.213.114.136","192.168.2.103","TCP","441","[TCP Out-Of-Order] 443  >  1590 [PSH, ACK] Seq=2452 Ack=521 Win=64128 Len=287"
"4216","54.505062","13.107.5.88","192.168.2.103","TCP","158","443  >  1592 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"4279","54.691790","192.168.2.103","23.96.180.189","TCP","146","1588  >  443 [RST, ACK] Seq=3203 Ack=11472 Win=0 Len=0"
"4328","54.794339","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 4324#1] 1589  >  443 [ACK] Seq=1003 Ack=19109 Win=65536 Len=0"
"4361","54.800926","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 4358#1] 1589  >  443 [ACK] Seq=1003 Ack=30269 Win=65536 Len=0"
"4417","54.813980","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=58789 Ack=1003 Win=269056 Len=1240"
"4418","54.813985","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=60029 Ack=1003 Win=269056 Len=1240"
"4438","54.823169","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=71189 Ack=1003 Win=269056 Len=1240"
"4499","54.833884","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=99709 Ack=1003 Win=269056 Len=1240"
"4500","54.833889","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=103429 Ack=1003 Win=269056 Len=1240"
"4501","54.833893","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=104669 Ack=1003 Win=269056 Len=1240"
"4503","54.835660","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=105909 Ack=1003 Win=269056 Len=1240"
"4504","54.835664","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=107149 Ack=1003 Win=269056 Len=1240"
"4517","54.837620","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=120789 Ack=1003 Win=269056 Len=1240"
"4554","54.851376","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=129469 Ack=1003 Win=269056 Len=1240"
"4556","54.851381","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=133189 Ack=1003 Win=269056 Len=1240"
"4567","54.855009","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=130709 Ack=1003 Win=269056 Len=1240"
"4568","54.855012","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=134429 Ack=1003 Win=269056 Len=1240"
"4569","54.855015","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=135669 Ack=1003 Win=269056 Len=1240"
"4595","54.858239","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=162949 Ack=1003 Win=269056 Len=1240"
"4629","54.869725","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=175165 Ack=1003 Win=269056 Len=1240"
"4630","54.869729","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=176405 Ack=1003 Win=269056 Len=1240"
"4632","54.869737","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=178885 Ack=1003 Win=269056 Len=1240"
"4651","54.879331","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=192525 Ack=1003 Win=269056 Len=1240"
"4652","54.879333","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=193765 Ack=1003 Win=269056 Len=1240"
"4654","54.879339","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=196245 Ack=1003 Win=269056 Len=1240"
"4655","54.879342","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=197485 Ack=1003 Win=269056 Len=1240"
"4656","54.879352","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=198725 Ack=1003 Win=269056 Len=1240"
"4658","54.883330","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=182605 Ack=1003 Win=269056 Len=1240"
"4659","54.883333","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=185085 Ack=1003 Win=269056 Len=1240"
"4660","54.883335","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=186325 Ack=1003 Win=269056 Len=1240"
"4662","54.883339","23.47.72.8","192.168.2.103","TCP","166","443  >  1594 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"4664","54.883345","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=190045 Ack=1003 Win=269056 Len=1240"
"4680","54.887555","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=204925 Ack=1003 Win=269056 Len=1240"
"4683","54.887563","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=199965 Ack=1003 Win=269056 Len=1240"
"4729","54.895534","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=234685 Ack=1003 Win=269056 Len=1240"
"4730","54.895537","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=238405 Ack=1003 Win=269056 Len=1240"
"4748","54.900458","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=239645 Ack=1003 Win=269056 Len=1240"
"4749","54.900462","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=243365 Ack=1003 Win=269056 Len=1240"
"4750","54.900466","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=244605 Ack=1003 Win=269056 Len=1240"
"4785","54.907910","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=278085 Ack=1003 Win=269056 Len=1240"
"4790","54.907932","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=269405 Ack=1003 Win=269056 Len=1240"
"4792","54.909601","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=270645 Ack=1003 Win=269056 Len=1240"
"4793","54.909605","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=271885 Ack=1003 Win=269056 Len=1240"
"4795","54.909613","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=274365 Ack=1003 Win=269056 Len=1240"
"4807","54.911551","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=275605 Ack=1003 Win=269056 Len=1240"
"4833","54.921731","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=299165 Ack=1003 Win=269056 Len=1240"
"4834","54.921736","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=300405 Ack=1003 Win=269056 Len=1240"
"4855","54.927377","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [PSH, ACK] Seq=290485 Ack=1003 Win=269056 Len=1240"
"4856","54.927382","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=294205 Ack=1003 Win=269056 Len=1240"
"4857","54.927387","142.251.32.10","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1589 [ACK] Seq=295445 Ack=1003 Win=269056 Len=1240"
"4932","54.944744","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=358685 Ack=1003 Win=269056 Len=1240"
"4933","54.944748","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=359925 Ack=1003 Win=269056 Len=1240"
"4934","54.944753","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=361165 Ack=1003 Win=269056 Len=1240"
"4935","54.944757","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=362405 Ack=1003 Win=269056 Len=1240"
"4936","54.944761","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=363645 Ack=1003 Win=269056 Len=1240"
"4937","54.944766","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=364885 Ack=1003 Win=269056 Len=1240"
"4938","54.944770","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=366125 Ack=1003 Win=269056 Len=1240"
